bbe_2660,fdb_5031,TRUE
bbe_22782,fdb_12257,TRUE
bbe_9831,fdb_10468,TRUE
bbe_17530,fdb_2402,TRUE
bbe_23418,fdb_16330,TRUE
bbe_35485,fdb_4425,TRUE
bbe_33180,fdb_3373,TRUE
bbe_37711,fdb_3314,TRUE
bbe_26054,fdb_4949,TRUE
bbe_45448,fdb_15465,TRUE
bbe_14630,fdb_11477,TRUE
bbe_51128,fdb_11071,TRUE
bbe_30522,fdb_3363,TRUE
bbe_31692,fdb_12182,TRUE
bbe_12337,fdb_15480,TRUE
bbe_13134,fdb_13020,TRUE
bbe_565,fdb_110,TRUE
bbe_39140,fdb_814,TRUE
bbe_12065,fdb_5301,TRUE
bbe_40218,fdb_7374,TRUE
bbe_47864,fdb_3947,TRUE
bbe_18327,fdb_3383,TRUE
bbe_39438,fdb_7458,TRUE
bbe_44989,fdb_13389,TRUE
bbe_15736,fdb_2396,TRUE
bbe_50957,fdb_7675,TRUE
bbe_2396,fdb_13606,TRUE
bbe_20117,fdb_10651,TRUE
bbe_15783,fdb_8045,TRUE
bbe_40565,fdb_2225,TRUE
bbe_25652,fdb_6668,TRUE
bbe_26112,fdb_10686,TRUE
bbe_28403,fdb_4791,TRUE
bbe_12766,fdb_13289,TRUE
bbe_17349,fdb_14689,TRUE
bbe_28251,fdb_1947,TRUE
bbe_14192,fdb_5753,TRUE
bbe_2058,fdb_8498,TRUE
bbe_47256,fdb_5101,TRUE
bbe_47055,fdb_6323,TRUE
bbe_51401,fdb_7474,TRUE
bbe_2460,fdb_826,TRUE
bbe_47197,fdb_450,TRUE
bbe_24291,fdb_2691,TRUE
bbe_47152,fdb_6321,TRUE
bbe_21601,fdb_8084,TRUE
bbe_39135,fdb_1040,TRUE
bbe_49251,fdb_14302,TRUE
bbe_37580,fdb_14193,TRUE
bbe_357,fdb_4946,TRUE
bbe_12110,fdb_6745,TRUE
bbe_23279,fdb_16382,TRUE
bbe_25797,fdb_5316,TRUE
bbe_45698,fdb_1688,TRUE
bbe_12138,fdb_12198,TRUE
bbe_13355,fdb_5961,TRUE
bbe_5675,fdb_4316,TRUE
bbe_52002,fdb_14639,TRUE
bbe_636,fdb_12728,TRUE
bbe_4801,fdb_4562,TRUE
bbe_10900,fdb_9815,TRUE
bbe_35347,fdb_14352,TRUE
bbe_6622,fdb_7566,TRUE
bbe_15372,fdb_9340,TRUE
bbe_15755,fdb_4005,TRUE
bbe_3667,fdb_70,TRUE
bbe_1046,fdb_7727,TRUE
bbe_44550,fdb_1871,TRUE
bbe_50289,fdb_3479,TRUE
bbe_9672,fdb_16179,TRUE
bbe_8784,fdb_3912,TRUE
bbe_5225,fdb_9132,TRUE
bbe_9839,fdb_10889,TRUE
bbe_13800,fdb_15766,TRUE
bbe_4419,fdb_9251,TRUE
bbe_4736,fdb_4593,TRUE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
bbe_1847,fdb_2045,FALSE
